學校代碼,學校名稱,日間∕進修別,教師學歷,一般教師(含客座及講座)-教授-男,一般教師(含客座及講座)-教授-女,一般教師(含客座及講座)-副教授-男,一般教師(含客座及講座)-副教授-女,一般教師(含客座及講座)-助理教授-男,一般教師(含客座及講座)-助理教授-女,一般教師(含客座及講座)-講師-男,一般教師(含客座及講座)-講師-女,專業技術人員及教師-教授-男,專業技術人員及教師-教授-女,專業技術人員及教師-副教授-男,專業技術人員及教師-副教授-女,專業技術人員及教師-助理教授-男,專業技術人員及教師-助理教授-女,專業技術人員及教師-講師-男,專業技術人員及教師-講師-女,專案教學人員-教授-男,專案教學人員-教授-女,專案教學人員-副教授-男,專案教學人員-副教授-女,專案教學人員-助理教授-男,專案教學人員-助理教授-女,專案教學人員-講師-男,專案教學人員-講師-女,其他教師-教官-男,其他教師-教官-女,其他教師-護理教師-男,其他教師-護理教師-女,其他教師-護理臨床指導教師-男,其他教師-護理臨床指導教師-女,其他教師-運動教練-男,其他教師-運動教練-女,其他教師-助教-男,其他教師-助教-女,縣市名稱,體系別
1071,臺北城市科技大學,日,碩士,1,0,7,2,8,1,26,29,0,0,0,1,3,4,0,0,0,0,1,0,0,0,7,3,6,5,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1071,臺北城市科技大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1071,臺北城市科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1071,臺北城市科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1071,臺北城市科技大學,進,博士,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1071,臺北城市科技大學,進,碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1072,大華科技大學,日,博士,4,0,15,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1072,大華科技大學,日,碩士,0,1,2,3,4,3,8,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1072,大華科技大學,日,學士,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1072,大華科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1072,大華科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 新竹縣,2 技職
1073,醒吾科技大學,日,博士,7,4,28,25,26,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1073,醒吾科技大學,日,碩士,4,0,3,3,3,4,18,42,0,0,5,0,6,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1073,醒吾科技大學,日,學士,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1073,醒吾科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1073,醒吾科技大學,進,碩士,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1074,南榮科技大學,日,博士,2,0,21,9,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1074,南榮科技大學,日,碩士,0,0,1,0,1,2,8,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1074,南榮科技大學,日,學士,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1074,南榮科技大學,進,博士,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1075,文藻外語大學,日,博士,11,9,30,39,37,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
1075,文藻外語大學,日,碩士,1,1,4,5,3,5,10,31,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50 高雄市,2 技職
1075,文藻外語大學,日,學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50 高雄市,2 技職
1075,文藻外語大學,進,博士,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
1076,華夏科技大學,日,博士,12,0,39,9,18,10,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1076,華夏科技大學,日,碩士,0,0,4,0,5,1,20,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,01 新北市,2 技職
1076,華夏科技大學,日,學士,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1076,華夏科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1076,華夏科技大學,進,博士,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1076,華夏科技大學,進,碩士,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1077,慈濟科技大學,日,博士,5,0,15,20,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1077,慈濟科技大學,日,碩士,0,0,2,2,1,7,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,1,19,0,0,0,0,15 花蓮縣,2 技職
1077,慈濟科技大學,日,學士,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15 花蓮縣,2 技職
1077,慈濟科技大學,進,碩士,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1078,致理科技大學,日,博士,9,4,43,53,26,24,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1078,致理科技大學,日,碩士,0,0,3,8,1,8,14,16,1,0,1,1,3,2,0,0,0,0,0,0,1,0,2,2,2,3,0,0,0,0,0,0,0,0,01 新北市,2 技職
1078,致理科技大學,日,學士,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1078,致理科技大學,進,碩士,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1079,康寧大學,日,博士,1,2,7,9,8,21,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1079,康寧大學,日,碩士,0,0,0,0,6,2,20,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,6,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1079,康寧大學,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1079,康寧大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1080,宏國德霖科技大學,日,博士,6,1,36,11,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1080,宏國德霖科技大學,日,碩士,0,0,3,0,6,5,33,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1080,宏國德霖科技大學,日,學士,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1080,宏國德霖科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1080,宏國德霖科技大學,進,博士,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1080,宏國德霖科技大學,進,碩士,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1081,東方設計大學,日,博士,4,0,22,6,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1081,東方設計大學,日,碩士,0,0,3,1,7,1,5,12,1,0,6,0,5,2,0,0,0,0,0,0,1,0,0,1,5,3,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1081,東方設計大學,日,學士,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1081,東方設計大學,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1081,東方設計大學,進,博士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1082,崇右影藝科技大學,日,博士,3,0,9,10,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1082,崇右影藝科技大學,日,碩士,0,0,1,1,0,2,2,4,2,0,6,2,9,2,0,0,0,0,0,0,1,2,3,8,1,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1082,崇右影藝科技大學,日,學士,0,0,0,0,0,1,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1082,崇右影藝科技大學,日,專科,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1082,崇右影藝科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1083,台北海洋科技大學,日,博士,2,0,11,15,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1083,台北海洋科技大學,日,碩士,0,0,2,3,3,2,10,10,0,0,1,0,9,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,01 新北市,2 技職
1083,台北海洋科技大學,日,學士,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,01 新北市,2 技職
1083,台北海洋科技大學,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1083,台北海洋科技大學,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1125,中信金融管理學院,日,博士,3,2,3,1,2,1,0,0,2,0,0,0,1,0,0,0,3,1,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,日,碩士,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,日,學士,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1148,大漢技術學院,日,博士,2,0,6,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,日,碩士,0,0,1,0,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,日,學士,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,進,博士,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,進,碩士,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1159,和春技術學院,日,博士,2,0,5,2,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,日,碩士,0,0,0,0,0,0,3,4,0,0,1,0,7,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,日,學士,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,日,其他,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,進,博士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,進,碩士,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,進,學士,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1166,亞東技術學院,日,博士,18,1,39,10,15,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1166,亞東技術學院,日,碩士,0,0,6,2,7,6,12,7,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,01 新北市,2 技職
1166,亞東技術學院,日,學士,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,01 新北市,2 技職
1168,南亞技術學院,日,博士,8,0,13,6,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,日,碩士,0,0,4,1,3,0,10,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,日,學士,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,日,其他,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1176,稻江科技暨管理學院,日,博士,0,0,1,1,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,日,碩士,0,0,1,0,0,0,2,2,0,0,1,1,5,3,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1182,蘭陽技術學院,日,博士,0,1,9,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1182,蘭陽技術學院,日,碩士,0,0,1,0,1,1,15,17,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1182,蘭陽技術學院,日,學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1182,蘭陽技術學院,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1183,黎明技術學院,日,博士,5,0,35,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1183,黎明技術學院,日,碩士,1,0,0,2,3,1,27,20,1,0,0,3,3,4,0,0,0,0,0,0,1,0,7,6,2,1,0,0,0,0,0,0,0,0,01 新北市,2 技職
1183,黎明技術學院,日,學士,0,0,1,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1183,黎明技術學院,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1183,黎明技術學院,進,碩士,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1185,經國管理暨健康學院,日,博士,1,0,11,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1185,經國管理暨健康學院,日,碩士,0,0,4,2,3,3,6,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,16,0,0,0,0,17 基隆市,2 技職
1185,經國管理暨健康學院,日,學士,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,17 基隆市,2 技職
1185,經國管理暨健康學院,日,專科,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1185,經國管理暨健康學院,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 基隆市,2 技職
1188,大同技術學院,日,博士,2,0,4,9,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20 嘉義市,2 技職
1188,大同技術學院,日,碩士,1,0,3,1,3,4,1,2,0,0,2,0,3,4,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,20 嘉義市,2 技職
1188,大同技術學院,日,學士,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 嘉義市,2 技職
1188,大同技術學院,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 嘉義市,2 技職
1188,大同技術學院,進,博士,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 嘉義市,2 技職
1192,臺灣觀光學院,日,博士,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1192,臺灣觀光學院,日,碩士,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1192,臺灣觀光學院,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1192,臺灣觀光學院,日,其他,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1195,馬偕醫學院,日,博士,10,2,23,10,26,21,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1195,馬偕醫學院,日,碩士,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1195,馬偕醫學院,日,學士,0,0,1,0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1196,法鼓文理學院,日,博士,2,0,5,3,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1196,法鼓文理學院,日,碩士,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1282,馬偕醫護管理專科學校,日,博士,3,0,4,4,14,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1282,馬偕醫護管理專科學校,日,碩士,0,0,2,1,2,1,4,45,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,4,0,0,0,0,30 臺北市,2 技職
1282,馬偕醫護管理專科學校,日,學士,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,13,0,0,0,0,30 臺北市,2 技職
1282,馬偕醫護管理專科學校,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1282,馬偕醫護管理專科學校,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1282,馬偕醫護管理專科學校,進,博士,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
1283,仁德醫護管理專科學校,日,博士,1,0,2,0,14,15,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
1283,仁德醫護管理專科學校,日,碩士,0,0,0,0,0,1,30,49,0,0,0,0,2,2,0,1,0,0,0,0,0,0,3,11,5,3,0,0,0,11,0,0,0,0,05 苗栗縣,2 技職
1283,仁德醫護管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,26,0,0,0,0,05 苗栗縣,2 技職
1283,仁德醫護管理專科學校,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,05 苗栗縣,2 技職
1283,仁德醫護管理專科學校,進,博士,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
1284,樹人醫護管理專科學校,日,博士,2,0,2,1,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1284,樹人醫護管理專科學校,日,碩士,0,0,0,0,1,2,20,69,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7,26,5,5,0,0,0,4,0,0,0,0,12 高雄市,2 技職
1284,樹人醫護管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,12 高雄市,2 技職
1285,慈惠醫護管理專科學校,日,博士,0,0,2,0,12,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1285,慈惠醫護管理專科學校,日,碩士,0,0,0,0,0,0,15,54,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
1285,慈惠醫護管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,36,0,0,0,0,13 屏東縣,2 技職
